order_id,region,category,product,quantity,sales_inr,profit_inr,order_value_inr
ORD2116,Kolkata,Cardiac,Ecosprin,9,1062,212.40,1062
ORD1407,kol,Cholesterol,Atorva,7,994,198.80,994
ORD1253,Pune,Cholesterol,Atorva,6,1050,210.00,1050
ORD1895,Bengaluru,Antibiotic,Azithral 500,8,592,118.40,592
ORD2597,chennai,Antibiotic,Azithral 500,5,105,21.00,105
ORD2841,hyd,Fever,Dolo 650,4,168,33.60,168
ORD1629,chennai,Calcium,Shelcal,9,414,82.80,414
ORD2220,Hyderabad,Diabetes,Metformin,7,994,198.80,994
ORD1569,Mumbai,Fever,Dolo 650,5,340,68.00,340
ORD2452,hyd,Cholesterol,Atorva,1,64,12.80,64
ORD2874,hyd,Cardiac,Ecosprin,7,476,95.20,476
ORD2931,Pune,Calcium,Shelcal,3,69,13.80,69
ORD2026,blr,Acidity,Pan 40,8,1232,246.40,1232
ORD1943,kol,Calcium,Shelcal,4,464,92.80,464
ORD2926,Madras,Cardiac,Ecosprin,8,592,118.40,592
ORD2242,Hyderabad,Acidity,Pan 40,8,1384,276.80,1384
ORD2195,Delhi,Antibiotic,Azithral 500,2,238,47.60,238
ORD2000,Delhi,Diabetes,Metformin,2,72,14.40,72
ORD2210,Madras,Cholesterol,Atorva,8,840,168.00,840
ORD2398,bng,Acidity,Pan 40,2,284,56.80,284
ORD2470,mum,Antibiotic,Azithral 500,8,864,172.80,864
ORD2725,Mumbai,Antibiotic,Azithral 500,7,280,56.00,280
ORD1843,blr,Antibiotic,Azithral 500,3,255,51.00,255
ORD1286,Ahmedabad,Diabetes,Metformin,8,464,92.80,464
ORD1809,kol,,Dolo 650,1,136,27.20,136
ORD2717,bng,Antibiotic,Azithral 500,9,909,181.80,909
ORD2203,blr,Allergy,Cetirizine,1,177,35.40,177
ORD2223,kol,Acidity,Pan 40,7,770,154.00,770
ORD1935,chennai,Diabetes,Metformin,9,432,86.40,432
ORD3099,Ahmedabad,Antibiotic,Azithral 500,8,648,129.60,648
ORD2010,Delhi,Fever,Dolo 650,5,270,54.00,270
ORD2534,bng,Acidity,Pan 40,5,745,149.00,745
ORD2460,Ahmedabad,Diabetes,Metformin,3,87,17.40,87
ORD3022,blr,Fever,Dolo 650,5,360,,360
ORD1001,Mumbai,Allergy,Cetirizine,8,1064,,1064
ORD1211,Bengaluru,Cardiac,Ecosprin,9,225,45.00,225
ORD1837,del,Cholesterol,Atorva,8,488,97.60,488
ORD1598,kol,Cholesterol,Atorva,2,292,58.40,292
ORD1702,Pune,Allergy,Cetirizine,5,905,181.00,905
ORD2008,Hyderabad,Calcium,Shelcal,7,616,123.20,616
ORD2657,mum,Calcium,Shelcal,4,692,138.40,692
ORD2012,mum,Cardiac,Ecosprin,9,1404,280.80,1404
ORD2169,Pune,Antibiotic,Azithral 500,4,708,141.60,708
ORD1554,Bengaluru,Antibiotic,Azithral 500,3,312,62.40,312
ORD1150,Kolkata,,Dolo 650,1,178,35.60,178
ORD1161,Hyderabad,Allergy,Cetirizine,9,738,147.60,738
ORD2291,Ahmedabad,Antibiotic,Azithral 500,8,664,132.80,664
ORD2678,Hyderabad,Acidity,Pan 40,4,180,36.00,180
ORD2880,mum,Cholesterol,Atorva,4,736,147.20,736
ORD3077,Hyderabad,Cardiac,Ecosprin,6,780,156.00,780
ORD1372,Kolkata,Diabetes,Metformin,6,294,58.80,294
ORD1304,chennai,Calcium,Shelcal,3,189,37.80,189
ORD1656,Jaipur,Fever,Dolo 650,9,387,77.40,387
ORD2810,Hyderabad,Antibiotic,Azithral 500,5,520,104.00,520
ORD1370,Mumbai,Cholesterol,Atorva,1,154,30.80,154
ORD2280,kol,Acidity,Pan 40,7,1351,270.20,1351
ORD2356,Madras,Cardiac,Ecosprin,5,575,115.00,575
ORD2074,mum,Antibiotic,Azithral 500,4,132,26.40,132
ORD2323,blr,Fever,Dolo 650,8,968,193.60,968
ORD2207,Kolkata,Fever,Dolo 650,3,288,57.60,288
ORD1974,Ahmedabad,Fever,Dolo 650,1,173,34.60,173
ORD2422,kol,Diabetes,Metformin,7,434,,434
ORD1580,bng,Calcium,Shelcal,4,240,48.00,240
ORD2495,Bengaluru,Cardiac,Ecosprin,5,850,170.00,850
ORD2451,Pune,Acidity,Pan 40,4,764,152.80,764
ORD2966,del,Antibiotic,Azithral 500,4,748,149.60,748
ORD2126,Ahmedabad,Cholesterol,Atorva,5,265,53.00,265
ORD2320,Pune,Fever,Dolo 650,9,1269,253.80,1269
ORD2387,Kolkata,Allergy,Cetirizine,1,171,,171
ORD1528,Delhi,Antibiotic,Azithral 500,10,740,148.00,740
ORD2959,Madras,Fever,Dolo 650,5,250,50.00,250
ORD2226,Madras,Allergy,Cetirizine,3,216,43.20,216
ORD2353,Madras,Diabetes,Metformin,2,338,67.60,338
ORD2399,Mumbai,Fever,Dolo 650,7,924,184.80,924
ORD1950,blr,Fever,Dolo 650,1,191,38.20,191
ORD1088,Jaipur,Allergy,Cetirizine,7,1379,275.80,1379
ORD1849,chennai,Fever,Dolo 650,5,395,79.00,395
ORD2224,del,Cholesterol,Atorva,1,131,26.20,131
ORD1606,chennai,Diabetes,Metformin,7,882,176.40,882
ORD2469,Bengaluru,Cardiac,Ecosprin,4,292,58.40,292
ORD1358,mum,Diabetes,Metformin,9,495,99.00,495
ORD2018,Kolkata,Fever,Dolo 650,2,164,32.80,164
ORD1344,Hyderabad,Cholesterol,Atorva,8,424,84.80,424
ORD2785,Madras,Allergy,Cetirizine,3,207,41.40,207
ORD1662,hyd,Cholesterol,Atorva,6,480,96.00,480
ORD2673,Ahmedabad,Antibiotic,Azithral 500,4,724,144.80,724
ORD1460,Madras,Diabetes,Metformin,10,1270,254.00,1270
ORD2581,Madras,Antibiotic,Azithral 500,9,1494,298.80,1494
ORD1258,Kolkata,Calcium,Shelcal,9,1476,295.20,1476
ORD2138,Madras,Antibiotic,Azithral 500,4,272,54.40,272
ORD1019,kol,Calcium,Shelcal,2,74,14.80,74
ORD2455,Ahmedabad,Cardiac,Ecosprin,10,1550,310.00,1550
ORD2634,kol,Fever,Dolo 650,2,336,67.20,336
ORD1387,Ahmedabad,Acidity,Pan 40,9,738,147.60,738
ORD2929,Mumbai,Allergy,Cetirizine,5,765,153.00,765
ORD3047,Hyderabad,Cardiac,Ecosprin,10,800,160.00,800
ORD2093,mum,Antibiotic,Azithral 500,1,97,19.40,97
ORD1604,Ahmedabad,Cholesterol,Atorva,4,632,126.40,632
ORD1433,chennai,Allergy,Cetirizine,9,1395,279.00,1395
ORD2341,Ahmedabad,Antibiotic,Azithral 500,5,145,29.00,145
ORD1495,del,Acidity,Pan 40,10,520,104.00,520
ORD1578,Bengaluru,Fever,Dolo 650,5,320,64.00,320
ORD2639,Ahmedabad,Fever,Dolo 650,7,609,121.80,609
ORD2198,kol,Allergy,Cetirizine,3,336,67.20,336
ORD1132,del,Fever,Dolo 650,7,994,198.80,994
ORD1099,hyd,Acidity,Pan 40,5,735,147.00,735
ORD1936,mum,Allergy,Cetirizine,10,1080,216.00,1080
ORD2700,mum,Cholesterol,Atorva,10,570,114.00,570
ORD2361,kol,Diabetes,Metformin,10,1280,256.00,1280
ORD1719,del,Cardiac,Ecosprin,3,474,94.80,474
ORD2230,bng,Fever,Dolo 650,6,702,140.40,702
ORD1882,Delhi,Acidity,Pan 40,5,570,114.00,570
ORD1964,Pune,Cardiac,Ecosprin,3,342,68.40,342
ORD3036,bng,Cardiac,Ecosprin,7,693,138.60,693
ORD1463,Delhi,Cardiac,Ecosprin,3,219,43.80,219
ORD2170,Hyderabad,Cardiac,Ecosprin,1,53,10.60,53
ORD2561,chennai,Cholesterol,Atorva,9,1476,295.20,1476
ORD2512,chennai,Acidity,Pan 40,5,370,,370
ORD1817,bng,Acidity,Pan 40,5,175,35.00,175
ORD1290,Delhi,Cholesterol,Atorva,3,279,55.80,279
ORD1033,hyd,Cardiac,Ecosprin,4,348,69.60,348
ORD1673,Pune,Cholesterol,Atorva,3,321,64.20,321
ORD2303,Hyderabad,Calcium,Shelcal,6,912,,912
ORD2063,Madras,Antibiotic,Azithral 500,5,180,36.00,180
ORD1379,mum,Cholesterol,Atorva,9,711,142.20,711
ORD1796,Pune,Cardiac,Ecosprin,4,664,132.80,664
ORD1557,blr,Cholesterol,Atorva,9,558,111.60,558
ORD2731,blr,Antibiotic,Azithral 500,10,1390,278.00,1390
ORD2463,chennai,Diabetes,Metformin,8,712,142.40,712
ORD1649,bng,Fever,Dolo 650,8,992,198.40,992
ORD1848,Bengaluru,Fever,Dolo 650,8,1504,300.80,1504
ORD2517,Kolkata,Calcium,Shelcal,1,54,10.80,54
ORD2212,Jaipur,Calcium,Shelcal,5,775,155.00,775
ORD1430,Hyderabad,Acidity,Pan 40,2,58,11.60,58
ORD1967,Delhi,Calcium,Shelcal,6,144,28.80,144
ORD1675,hyd,Diabetes,Metformin,7,1295,259.00,1295
ORD1171,Ahmedabad,Allergy,Cetirizine,3,585,117.00,585
ORD1254,Madras,,Cetirizine,3,369,73.80,369
ORD3002,hyd,Cholesterol,Atorva,5,555,111.00,555
ORD2287,del,Calcium,Shelcal,2,334,66.80,334
ORD1953,Mumbai,Diabetes,Metformin,5,825,165.00,825
ORD2042,Delhi,Cholesterol,Atorva,5,400,80.00,400
ORD2838,Madras,Calcium,Shelcal,6,180,36.00,180
ORD1941,Pune,Antibiotic,Azithral 500,5,735,147.00,735
ORD2693,bng,Cardiac,Ecosprin,10,630,126.00,630
ORD2222,Hyderabad,Allergy,Cetirizine,6,918,183.60,918
ORD3087,chennai,Acidity,Pan 40,10,1980,,1980
ORD1396,Kolkata,Cardiac,Ecosprin,4,728,145.60,728
ORD1135,Kolkata,Calcium,Shelcal,9,297,59.40,297
ORD1976,Delhi,,Metformin,5,490,98.00,490
ORD1431,chennai,,Azithral 500,5,480,96.00,480
ORD2943,Mumbai,Allergy,Cetirizine,4,384,76.80,384
ORD1147,bng,Antibiotic,Azithral 500,6,672,134.40,672
ORD1303,Kolkata,Fever,Dolo 650,8,840,168.00,840
ORD1121,Jaipur,Acidity,Pan 40,2,324,64.80,324
ORD2868,del,Acidity,Pan 40,2,60,12.00,60
ORD1169,Madras,Calcium,Shelcal,9,828,165.60,828
ORD1343,Pune,Allergy,Cetirizine,4,388,77.60,388
ORD1186,bng,Cholesterol,Atorva,5,880,176.00,880
ORD1661,bng,Cholesterol,Atorva,4,536,107.20,536
ORD2321,bng,Allergy,Cetirizine,8,616,123.20,616
ORD1979,Pune,Calcium,Shelcal,5,280,56.00,280
ORD2021,Jaipur,Cholesterol,Atorva,3,579,115.80,579
ORD1593,Pune,Antibiotic,Azithral 500,10,680,136.00,680
ORD2414,Jaipur,Fever,Dolo 650,7,406,81.20,406
ORD1081,mum,Cardiac,Ecosprin,10,1670,334.00,1670
ORD1040,del,Fever,Dolo 650,8,256,51.20,256
ORD1591,Bengaluru,Cardiac,Ecosprin,2,208,41.60,208
ORD3049,Ahmedabad,Cholesterol,Atorva,7,945,189.00,945
ORD2201,blr,Cardiac,Ecosprin,8,1512,302.40,1512
ORD1928,kol,Cholesterol,Atorva,6,234,46.80,234
ORD2141,bng,Cholesterol,Atorva,3,510,102.00,510
ORD2383,kol,Allergy,Cetirizine,8,400,80.00,400
ORD2295,bng,Cholesterol,Atorva,9,1044,,1044
ORD3096,del,Calcium,Shelcal,2,92,18.40,92
ORD2013,blr,Allergy,Cetirizine,10,1410,282.00,1410
ORD2423,Madras,Allergy,Cetirizine,8,752,150.40,752
ORD1144,Mumbai,Antibiotic,Azithral 500,4,704,140.80,704
ORD1045,mum,Fever,Dolo 650,10,840,168.00,840
ORD1250,Kolkata,Diabetes,Metformin,2,86,17.20,86
ORD2684,Madras,Diabetes,Metformin,2,256,51.20,256
ORD1244,Kolkata,Calcium,Shelcal,4,776,155.20,776
ORD1820,Kolkata,Diabetes,Metformin,5,435,87.00,435
ORD2482,Ahmedabad,Diabetes,Metformin,3,219,43.80,219
ORD1192,Pune,Allergy,Cetirizine,8,376,75.20,376
ORD2909,hyd,,Azithral 500,2,374,74.80,374
ORD2467,del,Acidity,Pan 40,10,710,142.00,710
ORD1611,Pune,Acidity,Pan 40,3,282,56.40,282
ORD2687,Madras,Cardiac,Ecosprin,8,1280,256.00,1280
ORD2626,Jaipur,Cholesterol,Atorva,2,256,51.20,256
ORD2690,kol,Cholesterol,Atorva,1,101,20.20,101
ORD2969,kol,,Atorva,9,927,185.40,927
ORD1826,Jaipur,Fever,Dolo 650,6,876,175.20,876
ORD3054,hyd,Allergy,Cetirizine,1,123,24.60,123
ORD1715,Jaipur,Acidity,Pan 40,6,366,73.20,366
ORD2089,del,Cholesterol,Atorva,3,540,108.00,540
ORD2156,Madras,Calcium,Shelcal,7,1120,224.00,1120
ORD2836,Mumbai,Calcium,Shelcal,5,110,22.00,110
ORD1014,Hyderabad,Antibiotic,Azithral 500,6,534,106.80,534
ORD2793,Madras,Antibiotic,Azithral 500,7,1057,211.40,1057
ORD2086,mum,Cholesterol,Atorva,4,316,63.20,316
ORD2385,Ahmedabad,Antibiotic,Azithral 500,8,1248,249.60,1248
ORD1113,Pune,Acidity,Pan 40,3,69,13.80,69
ORD1981,Delhi,Acidity,Pan 40,8,1568,,1568
ORD1109,Mumbai,Acidity,Pan 40,2,42,8.40,42
ORD1834,Delhi,Cardiac,Ecosprin,4,392,78.40,392
ORD2183,Pune,Cholesterol,Atorva,9,207,41.40,207
ORD3058,Hyderabad,Antibiotic,Azithral 500,5,200,40.00,200
ORD2330,Kolkata,Cholesterol,Atorva,9,216,43.20,216
ORD2800,hyd,Antibiotic,Azithral 500,8,1160,232.00,1160
ORD1971,kol,Diabetes,Metformin,5,590,,590
ORD2496,Madras,Fever,Dolo 650,6,162,32.40,162
ORD2435,Jaipur,Diabetes,Metformin,5,515,103.00,515
ORD1847,Pune,Calcium,Shelcal,3,120,24.00,120
ORD2443,Hyderabad,Cardiac,Ecosprin,10,1970,394.00,1970
ORD2227,blr,Fever,Dolo 650,3,327,65.40,327
ORD2256,Madras,Fever,Dolo 650,7,483,96.60,483
ORD2406,Ahmedabad,Acidity,Pan 40,1,58,11.60,58
ORD3024,Ahmedabad,Cholesterol,Atorva,10,1360,272.00,1360
ORD2322,hyd,Cardiac,Ecosprin,10,1610,322.00,1610
ORD2764,Madras,Antibiotic,Azithral 500,7,518,103.60,518
ORD2850,Mumbai,Acidity,Pan 40,10,230,46.00,230
ORD2297,Bengaluru,Cholesterol,Atorva,8,816,163.20,816
ORD1123,Kolkata,Calcium,Shelcal,1,127,25.40,127
ORD2306,Jaipur,Diabetes,Metformin,8,432,86.40,432
ORD1461,bng,Allergy,Cetirizine,4,720,144.00,720
ORD2283,bng,Allergy,Cetirizine,1,51,10.20,51
ORD1814,Delhi,Cardiac,Ecosprin,6,1098,219.60,1098
ORD1083,del,Diabetes,Metformin,6,156,31.20,156
ORD1272,Mumbai,Cardiac,Ecosprin,4,504,100.80,504
ORD1916,hyd,Calcium,Shelcal,4,384,76.80,384
ORD2284,blr,Diabetes,Metformin,6,516,103.20,516
ORD1152,kol,Cardiac,Ecosprin,7,966,,966
ORD1940,Jaipur,Antibiotic,Azithral 500,6,1086,217.20,1086
ORD3015,Hyderabad,Cholesterol,Atorva,8,656,131.20,656
ORD2964,Ahmedabad,Fever,Dolo 650,4,720,144.00,720
ORD2176,chennai,Fever,Dolo 650,3,438,87.60,438
ORD1689,hyd,Calcium,Shelcal,5,680,136.00,680
ORD1899,chennai,Antibiotic,Azithral 500,9,540,108.00,540
ORD2709,Madras,Calcium,Shelcal,6,792,158.40,792
ORD2994,Delhi,Cardiac,Ecosprin,8,1504,300.80,1504
ORD1118,blr,Acidity,Pan 40,6,456,91.20,456
ORD1381,Delhi,Cholesterol,Atorva,2,136,27.20,136
ORD2336,Ahmedabad,Antibiotic,Azithral 500,7,756,151.20,756
ORD2515,chennai,Cardiac,Ecosprin,3,318,63.60,318
ORD1929,chennai,Acidity,Pan 40,7,266,53.20,266
ORD2993,mum,Acidity,Pan 40,1,36,7.20,36
ORD1609,mum,Calcium,Shelcal,8,808,161.60,808
ORD1311,Mumbai,Calcium,Shelcal,8,560,112.00,560
ORD3086,Pune,Allergy,Cetirizine,8,1248,249.60,1248
ORD2851,Pune,Fever,Dolo 650,7,1239,247.80,1239
ORD2985,Delhi,Allergy,Cetirizine,9,216,43.20,216
ORD1692,chennai,Fever,Dolo 650,8,1392,278.40,1392
ORD2267,Madras,Cholesterol,Atorva,8,488,97.60,488
ORD1486,Madras,Cardiac,Ecosprin,2,194,38.80,194
ORD1009,kol,Cardiac,Ecosprin,2,218,43.60,218
ORD1574,Pune,Cholesterol,Atorva,8,1080,216.00,1080
ORD1808,hyd,Calcium,Shelcal,8,512,102.40,512
ORD1236,Jaipur,Cardiac,Ecosprin,2,176,35.20,176
ORD1889,Madras,Antibiotic,Azithral 500,3,378,75.60,378
ORD1411,kol,Calcium,Shelcal,3,117,23.40,117
ORD2088,bng,Cardiac,Ecosprin,9,1062,212.40,1062
ORD1708,Ahmedabad,Fever,Dolo 650,9,1107,221.40,1107
ORD1380,Hyderabad,Allergy,Cetirizine,8,400,80.00,400
ORD2158,Delhi,Calcium,Shelcal,8,208,41.60,208
ORD2895,mum,Allergy,Cetirizine,5,260,52.00,260
ORD2100,Madras,Diabetes,Metformin,7,735,147.00,735
ORD2270,Delhi,Fever,Dolo 650,6,372,74.40,372
ORD1969,Bengaluru,Calcium,Shelcal,5,810,162.00,810
ORD1747,chennai,,Pan 40,1,117,23.40,117
ORD2101,Kolkata,Diabetes,Metformin,2,158,31.60,158
ORD2947,hyd,Cholesterol,Atorva,9,1539,307.80,1539
ORD2254,Hyderabad,Fever,Dolo 650,4,556,111.20,556
ORD1531,Madras,Diabetes,Metformin,10,1010,202.00,1010
ORD1784,Delhi,Diabetes,Metformin,9,279,55.80,279
ORD2125,Jaipur,Fever,Dolo 650,10,830,166.00,830
ORD2393,Delhi,Acidity,Pan 40,5,375,75.00,375
ORD1346,blr,Antibiotic,Azithral 500,5,725,145.00,725
ORD1466,Pune,Cholesterol,Atorva,5,785,157.00,785
ORD3021,Pune,Diabetes,Metformin,8,536,107.20,536
ORD1101,del,Antibiotic,Azithral 500,7,672,134.40,672
ORD2527,Mumbai,Antibiotic,Azithral 500,7,1372,274.40,1372
ORD1443,Mumbai,Fever,Dolo 650,7,1372,274.40,1372
ORD1227,del,Cholesterol,Atorva,1,180,36.00,180
ORD1713,del,Cholesterol,Atorva,1,144,28.80,144
ORD2532,Mumbai,Cholesterol,Atorva,9,558,111.60,558
ORD1955,Hyderabad,Calcium,Shelcal,9,1026,205.20,1026
ORD2171,Bengaluru,Calcium,Shelcal,3,108,21.60,108
ORD1225,Pune,Antibiotic,Azithral 500,10,410,82.00,410
ORD2186,Ahmedabad,Acidity,Pan 40,2,310,62.00,310
ORD1751,Jaipur,Fever,Dolo 650,7,1099,219.80,1099
ORD1570,bng,Allergy,Cetirizine,5,265,53.00,265
ORD2711,kol,Allergy,Cetirizine,6,1098,219.60,1098
ORD2413,Hyderabad,Antibiotic,Azithral 500,2,116,23.20,116
ORD1597,Ahmedabad,Cardiac,Ecosprin,10,440,88.00,440
ORD2130,Pune,Antibiotic,Azithral 500,5,175,35.00,175
ORD1428,Jaipur,Acidity,Pan 40,7,147,29.40,147
ORD1198,Hyderabad,Antibiotic,Azithral 500,2,222,44.40,222
ORD2113,Ahmedabad,Diabetes,Metformin,5,605,121.00,605
ORD1501,chennai,Diabetes,Metformin,8,952,190.40,952
ORD1349,chennai,Diabetes,Metformin,5,330,66.00,330
ORD1125,Madras,Cardiac,Ecosprin,10,1210,242.00,1210
ORD2405,Madras,Calcium,Shelcal,2,292,58.40,292
ORD3095,Madras,Calcium,Shelcal,8,1576,315.20,1576
ORD2982,Bengaluru,Cardiac,Ecosprin,8,344,68.80,344
ORD1404,hyd,Antibiotic,Azithral 500,3,234,46.80,234
ORD1674,Mumbai,Cardiac,Ecosprin,6,162,32.40,162
ORD1607,bng,Antibiotic,Azithral 500,4,636,127.20,636
ORD1233,Ahmedabad,Acidity,Pan 40,4,664,132.80,664
ORD2116,Kolkata,Cardiac,Ecosprin,9,1062,212.40,1062
ORD1015,del,Cardiac,Ecosprin,1,151,30.20,151
ORD2622,blr,Antibiotic,Azithral 500,5,410,82.00,410
ORD2327,Mumbai,Diabetes,Metformin,1,93,18.60,93
ORD2221,mum,Antibiotic,Azithral 500,4,484,96.80,484
ORD1671,Hyderabad,Calcium,Shelcal,6,264,52.80,264
ORD3098,Jaipur,Acidity,Pan 40,8,840,168.00,840
ORD2314,chennai,Allergy,Cetirizine,6,948,189.60,948
ORD2308,Kolkata,Diabetes,Metformin,10,1920,384.00,1920
ORD2373,Pune,Cardiac,Ecosprin,3,96,19.20,96
ORD1385,blr,Cardiac,Ecosprin,5,660,132.00,660
ORD1163,Delhi,Diabetes,Metformin,8,1072,214.40,1072
ORD1398,Mumbai,Calcium,Shelcal,9,711,142.20,711
ORD1633,del,Diabetes,Metformin,3,75,,75
ORD2594,Jaipur,Calcium,Shelcal,8,1112,222.40,1112
ORD2071,Ahmedabad,Acidity,Pan 40,2,130,26.00,130
ORD2787,Hyderabad,Allergy,Cetirizine,1,143,28.60,143
ORD1561,bng,Acidity,Pan 40,8,288,57.60,288
ORD3032,Madras,Calcium,Shelcal,10,1520,304.00,1520
ORD1518,Pune,Acidity,Pan 40,10,510,102.00,510
ORD1435,Ahmedabad,Calcium,Shelcal,1,191,38.20,191
ORD1719,del,Cardiac,Ecosprin,3,474,94.80,474
ORD2259,del,Diabetes,Metformin,2,246,49.20,246
ORD2110,bng,Allergy,Cetirizine,3,174,34.80,174
ORD1645,mum,Cholesterol,Atorva,7,413,82.60,413
ORD2924,Bengaluru,Calcium,Shelcal,6,912,182.40,912
ORD1487,Madras,Cholesterol,Atorva,9,1701,340.20,1701
ORD2428,chennai,Diabetes,Metformin,3,69,13.80,69
ORD1474,hyd,Antibiotic,Azithral 500,5,895,179.00,895
ORD2266,Madras,Cholesterol,Atorva,5,745,149.00,745
ORD2337,Jaipur,Calcium,Shelcal,5,525,105.00,525
ORD2530,chennai,Antibiotic,Azithral 500,1,71,14.20,71
ORD3006,Bengaluru,Fever,Dolo 650,2,382,76.40,382
ORD2152,Bengaluru,Diabetes,Metformin,6,864,172.80,864
ORD2592,kol,Allergy,Cetirizine,9,1017,203.40,1017
ORD1519,Mumbai,Cardiac,Ecosprin,7,756,151.20,756
ORD3008,Ahmedabad,Cholesterol,Atorva,2,240,,240
ORD2544,Jaipur,Calcium,Shelcal,8,1416,283.20,1416
ORD1857,bng,Fever,Dolo 650,5,320,64.00,320
ORD1307,blr,Acidity,Pan 40,9,945,,945
ORD2120,chennai,Calcium,Shelcal,4,384,76.80,384
ORD2646,hyd,Antibiotic,Azithral 500,4,508,101.60,508
ORD1340,kol,Cholesterol,Atorva,3,63,12.60,63
ORD1034,blr,Cardiac,Ecosprin,6,240,48.00,240
ORD1925,kol,Cholesterol,Atorva,10,1680,,1680
ORD1130,Pune,Acidity,Pan 40,10,990,198.00,990
ORD2346,mum,Antibiotic,Azithral 500,10,630,126.00,630
ORD1833,Bengaluru,Cholesterol,Atorva,8,1304,260.80,1304
ORD1485,mum,Cholesterol,Atorva,3,93,18.60,93
ORD2798,Kolkata,Diabetes,Metformin,8,640,128.00,640
ORD1533,Mumbai,Cardiac,Ecosprin,7,343,68.60,343
ORD1636,Jaipur,Diabetes,Metformin,6,972,194.40,972
ORD1337,Mumbai,Calcium,Shelcal,6,1014,202.80,1014
ORD1383,blr,Cardiac,Ecosprin,8,576,115.20,576
ORD2722,blr,Diabetes,Metformin,8,1448,289.60,1448
ORD2045,mum,Antibiotic,Azithral 500,9,1782,356.40,1782
ORD1876,Mumbai,Fever,Dolo 650,1,191,38.20,191
ORD2652,Bengaluru,Fever,Dolo 650,10,1770,354.00,1770
ORD3026,hyd,Allergy,Cetirizine,7,1043,208.60,1043
ORD2411,blr,Cholesterol,Atorva,5,595,119.00,595
ORD2601,del,Allergy,Cetirizine,6,534,106.80,534
ORD1105,bng,Cardiac,Ecosprin,2,388,77.60,388
ORD2552,Pune,Allergy,Cetirizine,6,792,,792
ORD1197,Kolkata,Allergy,Cetirizine,5,855,171.00,855
ORD1563,bng,Fever,Dolo 650,10,1480,296.00,1480
ORD2569,bng,Acidity,Pan 40,2,108,21.60,108
ORD1595,Madras,Fever,Dolo 650,2,302,60.40,302
ORD2742,Delhi,Cardiac,Ecosprin,3,459,,459
ORD1111,hyd,Diabetes,Metformin,1,154,,154
ORD1800,Pune,Cardiac,Ecosprin,8,1080,216.00,1080
ORD1520,Hyderabad,Fever,Dolo 650,1,103,,103
ORD3050,bng,Fever,Dolo 650,2,362,72.40,362
ORD1621,kol,Diabetes,Metformin,5,340,68.00,340
ORD2389,bng,Acidity,Pan 40,1,22,4.40,22
ORD1117,Mumbai,Diabetes,Metformin,4,120,24.00,120
ORD1414,mum,Cholesterol,Atorva,7,672,134.40,672
ORD2355,bng,Diabetes,Metformin,2,286,57.20,286
ORD1293,Hyderabad,Antibiotic,Azithral 500,3,198,39.60,198
ORD1352,bng,Diabetes,Metformin,2,144,28.80,144
ORD1745,Jaipur,Acidity,Pan 40,5,545,109.00,545
ORD1663,kol,Antibiotic,Azithral 500,5,930,186.00,930
ORD1638,mum,Acidity,Pan 40,9,666,133.20,666
ORD2761,hyd,Cholesterol,Atorva,5,180,36.00,180
ORD2548,Madras,Diabetes,Metformin,2,270,54.00,270
ORD1317,Bengaluru,Allergy,Cetirizine,10,1330,266.00,1330
ORD2053,Delhi,Antibiotic,Azithral 500,7,287,57.40,287
ORD1441,mum,Cholesterol,Atorva,7,322,64.40,322
ORD1526,bng,Fever,Dolo 650,2,254,50.80,254
ORD1483,Pune,Cardiac,Ecosprin,9,441,88.20,441
ORD1560,Kolkata,Allergy,Cetirizine,9,1359,271.80,1359
ORD2480,chennai,Cardiac,Ecosprin,2,304,60.80,304
ORD2473,chennai,Allergy,Cetirizine,8,1080,,1080
ORD2584,hyd,Fever,Dolo 650,1,122,24.40,122
ORD2471,del,Cholesterol,Atorva,3,198,39.60,198
ORD2910,mum,Allergy,Cetirizine,2,368,73.60,368
ORD1305,Pune,Cardiac,Ecosprin,6,252,50.40,252
ORD1359,Pune,Calcium,Shelcal,10,600,120.00,600
ORD1731,del,Fever,Dolo 650,7,784,156.80,784
ORD2649,Madras,Antibiotic,Azithral 500,3,180,36.00,180
ORD1542,Delhi,Cholesterol,Atorva,2,172,34.40,172
ORD1193,Kolkata,Calcium,Shelcal,7,875,175.00,875
ORD2426,del,Fever,Dolo 650,7,1071,214.20,1071
ORD2415,Kolkata,Fever,Dolo 650,9,189,37.80,189
ORD3082,Delhi,Cardiac,Ecosprin,4,184,36.80,184
ORD1865,Mumbai,Acidity,Pan 40,2,366,73.20,366
ORD2474,Hyderabad,Calcium,Shelcal,8,488,97.60,488
ORD1119,chennai,Cholesterol,Atorva,3,84,16.80,84
ORD2257,Mumbai,Allergy,Cetirizine,3,315,63.00,315
ORD2461,bng,Acidity,Pan 40,6,792,158.40,792
ORD2918,Mumbai,Antibiotic,Azithral 500,3,111,22.20,111
ORD2893,kol,,Shelcal,1,135,27.00,135
ORD1562,Bengaluru,Allergy,Cetirizine,8,416,83.20,416
ORD1366,Pune,Fever,Dolo 650,3,390,78.00,390
ORD1270,mum,Fever,Dolo 650,5,920,184.00,920
ORD1718,mum,Antibiotic,Azithral 500,2,140,28.00,140
ORD3061,Pune,Cholesterol,Atorva,10,880,176.00,880
ORD2915,Bengaluru,Calcium,Shelcal,8,1544,308.80,1544
ORD1541,Jaipur,Diabetes,Metformin,1,192,,192
